Vehicle,Origin,Destination,Time
25712,48,54,0.283333
25713,9,54,0.283333
25714,19,54,0.283333
25715,22,54,0.283333
25716,33,54,0.283333
25717,34,54,0.283333
25718,46,54,0.283333
25719,16,54,0.283333
25720,56,54,0.283333
25721,11,54,0.283333
25722,37,54,0.283333
25723,3,55,0.283333
25724,12,55,0.283333
25725,32,55,0.283333
25726,48,55,0.283333
25727,9,55,0.283333
25728,16,55,0.283333
25729,56,55,0.283333
25730,3,56,0.283333
25731,24,56,0.283333
25732,0,56,0.283333
25733,2,56,0.283333
25734,8,56,0.283333
25735,18,56,0.283333
25736,32,56,0.283333
25737,54,56,0.283333
25738,1,56,0.283333
25739,49,56,0.283333
25740,48,56,0.283333
25741,9,56,0.283333
25742,19,56,0.283333
25743,22,56,0.283333
25744,33,56,0.283333
25745,34,56,0.283333
25746,46,56,0.283333
25747,6,56,0.283333
25748,16,56,0.283333
25749,56,56,0.000000
25750,11,56,0.283333
25751,21,56,0.283333
25752,23,56,0.283333
25753,37,56,0.283333
25754,55,56,0.283333
25755,3,0,0.266667
25756,12,0,0.266667
25757,24,0,0.266667
25758,2,0,0.266667
25759,8,0,0.266667
25760,18,0,0.266667
25761,32,0,0.266667
25762,54,0,0.266667
25763,1,0,0.266667
25764,48,0,0.266667
25765,9,0,0.266667
25766,19,0,0.266667
25767,22,0,0.266667
25768,34,0,0.266667
25769,46,0,0.266667
25770,6,0,0.266667
25771,16,0,0.266667
25772,56,0,0.266667
25773,21,0,0.266667
25774,55,0,0.266667
25775,3,2,0.266667
25776,24,2,0.266667
25777,8,2,0.266667
25778,18,2,0.266667
25779,32,2,0.266667
25780,1,2,0.266667
25781,48,2,0.266667
25782,34,2,0.266667
25783,16,2,0.266667
25784,56,2,0.266667
25785,11,2,0.266667
25786,21,2,0.266667
25787,55,2,0.266667
25788,0,3,0.266667
25789,2,3,0.266667
25790,8,3,0.266667
25791,18,3,0.266667
25792,32,3,0.266667
25793,54,3,0.266667
25794,1,3,0.266667
25795,48,3,0.266667
25796,9,3,0.266667
25797,19,3,0.266667
25798,22,3,0.266667
25799,33,3,0.266667
25800,6,3,0.266667
25801,16,3,0.266667
25802,56,3,0.266667
25803,11,3,0.266667
25804,21,3,0.266667
25805,3,6,0.266667
25806,0,6,0.266667
25807,8,6,0.266667
25808,48,6,0.266667
25809,11,6,0.266667
25810,21,6,0.266667
25811,3,8,0.266667
25812,24,8,0.266667
25813,0,8,0.266667
25814,2,8,0.266667
25815,1,8,0.266667
25816,48,8,0.266667
25817,9,8,0.266667
25818,22,8,0.266667
25819,6,8,0.266667
25820,56,8,0.266667
25821,11,8,0.266667
25822,3,9,0.266667
25823,12,9,0.266667
25824,24,9,0.266667
25825,0,9,0.266667
25826,18,9,0.266667
25827,54,9,0.266667
25828,48,9,0.266667
25829,3,11,0.266667
25830,24,11,0.266667
25831,0,11,0.266667
25832,2,11,0.266667
25833,8,11,0.266667
25834,32,11,0.266667
25835,48,11,0.266667
25836,33,11,0.266667
25837,6,11,0.266667
25838,56,11,0.266667
25839,21,11,0.266667
25840,55,11,0.266667
25841,24,12,0.266667
25842,0,12,0.266667
25843,18,12,0.266667
25844,54,12,0.266667
25845,48,12,0.266667
25846,9,12,0.266667
25847,19,12,0.266667
25848,22,12,0.266667
25849,11,12,0.266667
25850,37,12,0.266667
25851,55,12,0.266667
25852,12,16,0.266667
25853,24,16,0.266667
25854,18,16,0.266667
25855,49,16,0.266667
25856,34,16,0.266667
25857,11,16,0.266667
25858,55,16,0.266667
25859,3,18,0.266667
25860,12,18,0.266667
25861,24,18,0.266667
25862,0,18,0.266667
25863,2,18,0.266667
25864,8,18,0.266667
25865,32,18,0.266667
25866,54,18,0.266667
25867,49,18,0.266667
25868,48,18,0.266667
25869,9,18,0.266667
25870,19,18,0.266667
25871,22,18,0.266667
25872,34,18,0.266667
25873,16,18,0.266667
25874,56,18,0.266667
25875,11,18,0.266667
25876,21,18,0.266667
25877,23,18,0.266667
25878,55,18,0.266667
25879,3,19,0.266667
25880,12,19,0.266667
25881,24,19,0.266667
25882,18,19,0.266667
25883,32,19,0.266667
25884,54,19,0.266667
25885,49,19,0.266667
25886,22,19,0.266667
25887,34,19,0.266667
25888,3,21,0.266667
25889,2,21,0.266667
25890,8,21,0.266667
25891,18,21,0.266667
25892,32,21,0.266667
25893,48,21,0.266667
25894,34,21,0.266667
25895,6,21,0.266667
25896,11,21,0.266667
25897,55,21,0.266667
25898,12,22,0.266667
25899,24,22,0.266667
25900,0,22,0.266667
25901,2,22,0.266667
25902,18,22,0.266667
25903,54,22,0.266667
25904,48,22,0.266667
25905,9,22,0.266667
25906,19,22,0.266667
25907,33,22,0.266667
25908,34,22,0.266667
25909,16,22,0.266667
25910,56,22,0.266667
25911,55,22,0.266667
25912,3,23,0.266667
25913,2,23,0.266667
25914,18,23,0.266667
25915,32,23,0.266667
25916,48,23,0.266667
25917,56,23,0.266667
25918,11,23,0.266667
25919,21,23,0.266667
25920,3,24,0.266667
25921,12,24,0.266667
25922,24,24,0.000000
25923,0,24,0.266667
25924,2,24,0.266667
25925,8,24,0.266667
25926,18,24,0.266667
25927,32,24,0.266667
25928,54,24,0.266667
25929,49,24,0.266667
25930,48,24,0.266667
25931,19,24,0.266667
25932,22,24,0.266667
25933,33,24,0.266667
25934,34,24,0.266667
25935,46,24,0.266667
25936,6,24,0.266667
25937,16,24,0.266667
25938,56,24,0.266667
25939,11,24,0.266667
25940,37,24,0.266667
25941,24,32,0.266667
25942,54,32,0.266667
25943,49,32,0.266667
25944,48,32,0.266667
25945,22,32,0.266667
25946,46,32,0.266667
25947,56,32,0.266667
25948,37,32,0.266667
25949,55,32,0.266667
25950,0,33,0.266667
25951,32,33,0.266667
25952,54,33,0.266667
25953,19,33,0.266667
25954,22,33,0.266667
25955,34,33,0.266667
25956,24,34,0.266667
25957,8,34,0.266667
25958,54,34,0.266667
25959,49,34,0.266667
25960,48,34,0.266667
25961,33,34,0.266667
25962,46,34,0.266667
25963,56,34,0.266667
25964,37,34,0.266667
25965,12,37,0.266667
25966,24,37,0.266667
25967,0,37,0.266667
25968,2,37,0.266667
25969,32,37,0.266667
25970,54,37,0.266667
25971,49,37,0.266667
25972,48,37,0.266667
25973,19,37,0.266667
25974,22,37,0.266667
25975,34,37,0.266667
25976,46,37,0.266667
25977,56,37,0.266667
25978,11,37,0.266667
25979,23,37,0.266667
25980,12,46,0.266667
25981,24,46,0.266667
25982,0,46,0.266667
25983,32,46,0.266667
25984,54,46,0.266667
25985,49,46,0.266667
25986,9,46,0.266667
25987,33,46,0.266667
25988,3,48,0.266667
25989,24,48,0.266667
25990,0,48,0.266667
25991,2,48,0.266667
25992,8,48,0.266667
25993,18,48,0.266667
25994,49,48,0.266667
25995,9,48,0.266667
25996,19,48,0.266667
25997,22,48,0.266667
25998,56,48,0.266667
25999,11,48,0.266667
26000,21,48,0.266667
26001,23,48,0.266667
26002,37,48,0.266667
26003,3,53,0.266667
26004,49,53,0.266667
26005,22,53,0.266667
26006,46,53,0.266667
26007,37,53,0.266667
26008,3,54,0.266667
26009,12,54,0.266667
26010,24,54,0.266667
26011,0,54,0.266667
26012,18,54,0.266667
26013,32,54,0.266667
26014,49,54,0.266667
26015,48,54,0.266667
26016,9,54,0.266667
26017,19,54,0.266667
26018,22,54,0.266667
26019,33,54,0.266667
26020,34,54,0.266667
26021,46,54,0.266667
26022,16,54,0.266667
26023,56,54,0.266667
26024,11,54,0.266667
26025,37,54,0.266667
26026,3,55,0.266667
26027,12,55,0.266667
26028,32,55,0.266667
26029,48,55,0.266667
26030,9,55,0.266667
26031,16,55,0.266667
26032,56,55,0.266667
26033,3,56,0.266667
26034,24,56,0.266667
26035,0,56,0.266667
26036,2,56,0.266667
26037,8,56,0.266667
26038,18,56,0.266667
26039,32,56,0.266667
26040,54,56,0.266667
26041,1,56,0.266667
26042,49,56,0.266667
26043,48,56,0.266667
26044,9,56,0.266667
26045,19,56,0.266667
26046,22,56,0.266667
26047,33,56,0.266667
26048,34,56,0.266667
26049,46,56,0.266667
26050,6,56,0.266667
26051,16,56,0.266667
26052,56,56,0.000000
26053,11,56,0.266667
26054,21,56,0.266667
26055,23,56,0.266667
26056,37,56,0.266667
26057,55,56,0.266667
26058,3,0,0.250000
26059,12,0,0.250000
26060,24,0,0.250000
26061,2,0,0.250000
26062,8,0,0.250000
26063,18,0,0.250000
26064,32,0,0.250000
26065,54,0,0.250000
26066,1,0,0.250000
26067,48,0,0.250000
26068,9,0,0.250000
26069,19,0,0.250000
26070,22,0,0.250000
26071,34,0,0.250000
26072,46,0,0.250000
26073,6,0,0.250000
26074,16,0,0.250000
26075,56,0,0.250000
26076,21,0,0.250000
26077,55,0,0.250000
26078,3,2,0.250000
26079,24,2,0.250000
26080,8,2,0.250000
26081,18,2,0.250000
26082,32,2,0.250000
26083,1,2,0.250000
26084,48,2,0.250000
26085,34,2,0.250000
26086,16,2,0.250000
26087,56,2,0.250000
26088,11,2,0.250000
26089,21,2,0.250000
26090,55,2,0.250000
26091,0,3,0.250000
26092,2,3,0.250000
26093,8,3,0.250000
26094,18,3,0.250000
26095,32,3,0.250000
26096,54,3,0.250000
26097,1,3,0.250000
26098,48,3,0.250000
26099,9,3,0.250000
26100,19,3,0.250000
26101,22,3,0.250000
26102,33,3,0.250000
26103,6,3,0.250000
26104,16,3,0.250000
26105,56,3,0.250000
26106,11,3,0.250000
26107,21,3,0.250000
26108,3,6,0.250000
26109,0,6,0.250000
26110,8,6,0.250000
26111,48,6,0.250000
26112,11,6,0.250000
26113,21,6,0.250000
26114,3,8,0.250000
26115,24,8,0.250000
26116,0,8,0.250000
26117,2,8,0.250000
26118,1,8,0.250000
26119,48,8,0.250000
26120,9,8,0.250000
26121,22,8,0.250000
26122,6,8,0.250000
26123,56,8,0.250000
26124,11,8,0.250000
26125,3,9,0.250000
26126,12,9,0.250000
26127,24,9,0.250000
26128,0,9,0.250000
26129,18,9,0.250000
26130,54,9,0.250000
26131,48,9,0.250000
26132,3,11,0.250000
26133,24,11,0.250000
26134,0,11,0.250000
26135,2,11,0.250000
26136,8,11,0.250000
26137,32,11,0.250000
26138,48,11,0.250000
26139,33,11,0.250000
26140,6,11,0.250000
26141,56,11,0.250000
26142,21,11,0.250000
26143,55,11,0.250000
26144,24,12,0.250000
26145,0,12,0.250000
26146,18,12,0.250000
26147,54,12,0.250000
26148,48,12,0.250000
26149,9,12,0.250000
26150,19,12,0.250000
26151,22,12,0.250000
26152,11,12,0.250000
26153,37,12,0.250000
26154,55,12,0.250000
26155,12,16,0.250000
26156,24,16,0.250000
26157,18,16,0.250000
26158,49,16,0.250000
26159,34,16,0.250000
26160,11,16,0.250000
26161,55,16,0.250000
26162,3,18,0.250000
26163,12,18,0.250000
26164,24,18,0.250000
26165,0,18,0.250000
26166,2,18,0.250000
26167,8,18,0.250000
26168,32,18,0.250000
26169,54,18,0.250000
26170,49,18,0.250000
26171,48,18,0.250000
26172,9,18,0.250000
26173,19,18,0.250000
26174,22,18,0.250000
26175,34,18,0.250000
26176,16,18,0.250000
26177,56,18,0.250000
26178,11,18,0.250000
26179,21,18,0.250000
26180,23,18,0.250000
26181,55,18,0.250000
26182,3,19,0.250000
26183,12,19,0.250000
26184,24,19,0.250000
26185,18,19,0.250000
26186,32,19,0.250000
26187,54,19,0.250000
26188,49,19,0.250000
26189,22,19,0.250000
26190,34,19,0.250000
26191,3,21,0.250000
26192,2,21,0.250000
26193,8,21,0.250000
26194,18,21,0.250000
26195,32,21,0.250000
26196,48,21,0.250000
26197,34,21,0.250000
26198,6,21,0.250000
26199,11,21,0.250000
26200,55,21,0.250000
26201,12,22,0.250000
26202,24,22,0.250000
26203,0,22,0.250000
26204,2,22,0.250000
26205,18,22,0.250000
26206,54,22,0.250000
26207,48,22,0.250000
26208,9,22,0.250000
26209,19,22,0.250000
26210,33,22,0.250000
26211,34,22,0.250000
26212,16,22,0.250000
26213,56,22,0.250000
26214,55,22,0.250000
26215,3,23,0.250000
26216,2,23,0.250000
26217,18,23,0.250000
26218,32,23,0.250000
26219,48,23,0.250000
26220,56,23,0.250000
26221,11,23,0.250000
26222,21,23,0.250000
26223,3,24,0.250000
26224,12,24,0.250000
26225,24,24,0.000000
26226,0,24,0.250000
26227,2,24,0.250000
26228,8,24,0.250000
26229,18,24,0.250000
26230,32,24,0.250000
26231,54,24,0.250000
26232,49,24,0.250000
26233,48,24,0.250000
26234,19,24,0.250000
26235,22,24,0.250000
26236,33,24,0.250000
26237,34,24,0.250000
26238,46,24,0.250000
26239,6,24,0.250000
26240,16,24,0.250000
26241,56,24,0.250000
26242,11,24,0.250000
26243,37,24,0.250000
26244,24,32,0.250000
26245,54,32,0.250000
26246,49,32,0.250000
26247,48,32,0.250000
26248,22,32,0.250000
26249,46,32,0.250000
26250,56,32,0.250000
26251,37,32,0.250000
26252,55,32,0.250000
26253,0,33,0.250000
26254,32,33,0.250000
26255,54,33,0.250000
26256,19,33,0.250000
26257,22,33,0.250000
26258,34,33,0.250000
26259,24,34,0.250000
26260,8,34,0.250000
26261,54,34,0.250000
26262,49,34,0.250000
26263,48,34,0.250000
26264,33,34,0.250000
26265,46,34,0.250000
26266,56,34,0.250000
26267,37,34,0.250000
26268,12,37,0.250000
26269,24,37,0.250000
26270,0,37,0.250000
26271,2,37,0.250000
26272,32,37,0.250000
26273,54,37,0.250000
26274,49,37,0.250000
26275,48,37,0.250000
26276,19,37,0.250000
26277,22,37,0.250000
26278,34,37,0.250000
26279,46,37,0.250000
26280,56,37,0.250000
26281,11,37,0.250000
26282,23,37,0.250000
26283,12,46,0.250000
26284,24,46,0.250000
26285,0,46,0.250000
26286,32,46,0.250000
26287,54,46,0.250000
26288,49,46,0.250000
26289,9,46,0.250000
26290,33,46,0.250000
26291,3,48,0.250000
26292,24,48,0.250000
26293,0,48,0.250000
26294,2,48,0.250000
26295,8,48,0.250000
26296,18,48,0.250000
26297,49,48,0.250000
26298,9,48,0.250000
26299,19,48,0.250000
26300,22,48,0.250000
26301,56,48,0.250000
26302,11,48,0.250000
26303,21,48,0.250000
26304,23,48,0.250000
26305,37,48,0.250000
26306,3,53,0.250000
26307,49,53,0.250000
26308,22,53,0.250000
26309,46,53,0.250000
26310,37,53,0.250000
26311,3,54,0.250000
26312,12,54,0.250000
26313,24,54,0.250000
26314,0,54,0.250000
26315,18,54,0.250000
26316,32,54,0.250000
26317,49,54,0.250000
26318,48,54,0.250000
26319,9,54,0.250000
26320,19,54,0.250000
26321,22,54,0.250000
26322,33,54,0.250000
26323,34,54,0.250000
26324,46,54,0.250000
26325,16,54,0.250000
26326,56,54,0.250000
26327,11,54,0.250000
26328,37,54,0.250000
26329,3,55,0.250000
26330,12,55,0.250000
26331,32,55,0.250000
26332,48,55,0.250000
26333,9,55,0.250000
26334,16,55,0.250000
26335,56,55,0.250000
26336,3,56,0.250000
26337,24,56,0.250000
26338,0,56,0.250000
26339,2,56,0.250000
26340,8,56,0.250000
26341,18,56,0.250000
26342,32,56,0.250000
26343,54,56,0.250000
26344,1,56,0.250000
26345,49,56,0.250000
26346,48,56,0.250000
26347,9,56,0.250000
26348,19,56,0.250000
26349,22,56,0.250000
26350,33,56,0.250000
26351,34,56,0.250000
26352,46,56,0.250000
26353,6,56,0.250000
26354,16,56,0.250000
26355,56,56,0.000000
26356,11,56,0.250000
26357,21,56,0.250000
26358,23,56,0.250000
26359,37,56,0.250000
26360,55,56,0.250000
26361,3,0,0.233333
26362,12,0,0.233333
26363,24,0,0.233333
26364,2,0,0.233333
26365,8,0,0.233333
26366,18,0,0.233333
26367,32,0,0.233333
26368,54,0,0.233333
26369,1,0,0.233333
26370,48,0,0.233333
26371,9,0,0.233333
26372,19,0,0.233333
26373,22,0,0.233333
26374,34,0,0.233333
26375,46,0,0.233333
26376,6,0,0.233333
26377,16,0,0.233333
26378,56,0,0.233333
26379,21,0,0.233333
26380,55,0,0.233333
26381,3,2,0.233333
26382,24,2,0.233333
26383,8,2,0.233333
26384,18,2,0.233333
26385,32,2,0.233333
26386,1,2,0.233333
26387,48,2,0.233333
26388,34,2,0.233333
26389,16,2,0.233333
26390,56,2,0.233333
26391,11,2,0.233333
26392,21,2,0.233333
26393,55,2,0.233333
26394,0,3,0.233333
26395,2,3,0.233333
26396,8,3,0.233333
26397,18,3,0.233333
26398,32,3,0.233333
26399,54,3,0.233333
26400,1,3,0.233333
26401,48,3,0.233333
26402,9,3,0.233333
26403,19,3,0.233333
26404,22,3,0.233333
26405,33,3,0.233333
26406,6,3,0.233333
26407,16,3,0.233333
26408,56,3,0.233333
26409,11,3,0.233333
26410,21,3,0.233333
26411,3,6,0.233333
26412,0,6,0.233333
26413,8,6,0.233333
26414,48,6,0.233333
26415,11,6,0.233333
26416,21,6,0.233333
26417,3,8,0.233333
26418,24,8,0.233333
26419,0,8,0.233333
26420,2,8,0.233333
26421,1,8,0.233333
26422,48,8,0.233333
26423,9,8,0.233333
26424,22,8,0.233333
26425,6,8,0.233333
26426,56,8,0.233333
26427,11,8,0.233333
26428,3,9,0.233333
26429,12,9,0.233333
26430,24,9,0.233333
26431,0,9,0.233333
26432,18,9,0.233333
26433,54,9,0.233333
26434,48,9,0.233333
26435,3,11,0.233333
26436,24,11,0.233333
26437,0,11,0.233333
26438,2,11,0.233333
26439,8,11,0.233333
26440,32,11,0.233333
26441,48,11,0.233333
26442,33,11,0.233333
26443,6,11,0.233333
26444,56,11,0.233333
26445,21,11,0.233333
26446,55,11,0.233333
26447,24,12,0.233333
26448,0,12,0.233333
26449,18,12,0.233333
26450,54,12,0.233333
26451,48,12,0.233333
26452,9,12,0.233333
26453,19,12,0.233333
26454,22,12,0.233333
26455,11,12,0.233333
26456,37,12,0.233333
26457,55,12,0.233333
26458,12,16,0.233333
26459,24,16,0.233333
26460,18,16,0.233333
26461,49,16,0.233333
26462,34,16,0.233333
26463,11,16,0.233333
26464,55,16,0.233333
26465,3,18,0.233333
26466,12,18,0.233333
26467,24,18,0.233333
26468,0,18,0.233333
26469,2,18,0.233333
26470,8,18,0.233333
26471,32,18,0.233333
26472,54,18,0.233333
26473,49,18,0.233333
26474,48,18,0.233333
26475,9,18,0.233333
26476,19,18,0.233333
26477,22,18,0.233333
26478,34,18,0.233333
26479,16,18,0.233333
26480,56,18,0.233333
26481,11,18,0.233333
26482,21,18,0.233333
26483,23,18,0.233333
26484,55,18,0.233333
26485,3,19,0.233333
26486,12,19,0.233333
26487,24,19,0.233333
26488,18,19,0.233333
26489,32,19,0.233333
26490,54,19,0.233333
26491,49,19,0.233333
26492,22,19,0.233333
26493,34,19,0.233333
26494,3,21,0.233333
26495,2,21,0.233333
26496,8,21,0.233333
26497,18,21,0.233333
26498,32,21,0.233333
26499,48,21,0.233333
26500,34,21,0.233333
26501,6,21,0.233333
26502,11,21,0.233333
26503,55,21,0.233333
26504,12,22,0.233333
26505,24,22,0.233333
26506,0,22,0.233333
26507,2,22,0.233333
26508,18,22,0.233333
26509,54,22,0.233333
26510,48,22,0.233333
26511,9,22,0.233333
26512,19,22,0.233333
26513,33,22,0.233333
26514,34,22,0.233333
26515,16,22,0.233333
26516,56,22,0.233333
26517,55,22,0.233333
26518,3,23,0.233333
26519,2,23,0.233333
26520,18,23,0.233333
26521,32,23,0.233333
26522,48,23,0.233333
26523,56,23,0.233333
26524,11,23,0.233333
26525,21,23,0.233333
26526,3,24,0.233333
26527,12,24,0.233333
26528,24,24,0.000000
26529,0,24,0.233333
26530,2,24,0.233333
26531,8,24,0.233333
26532,18,24,0.233333
26533,32,24,0.233333
26534,54,24,0.233333
26535,49,24,0.233333
26536,48,24,0.233333
26537,19,24,0.233333
26538,22,24,0.233333
26539,33,24,0.233333
26540,34,24,0.233333
26541,46,24,0.233333
26542,6,24,0.233333
26543,16,24,0.233333
26544,56,24,0.233333
26545,11,24,0.233333
26546,37,24,0.233333
26547,24,32,0.233333
26548,54,32,0.233333
26549,49,32,0.233333
26550,48,32,0.233333
26551,22,32,0.233333
26552,46,32,0.233333
26553,56,32,0.233333
26554,37,32,0.233333
26555,55,32,0.233333
26556,0,33,0.233333
26557,32,33,0.233333
26558,54,33,0.233333
26559,19,33,0.233333
26560,22,33,0.233333
26561,34,33,0.233333
26562,24,34,0.233333
26563,8,34,0.233333
26564,54,34,0.233333
26565,49,34,0.233333
26566,48,34,0.233333
26567,33,34,0.233333
26568,46,34,0.233333
26569,56,34,0.233333
26570,37,34,0.233333
26571,12,37,0.233333
26572,24,37,0.233333
26573,0,37,0.233333
26574,2,37,0.233333
26575,32,37,0.233333
26576,54,37,0.233333
26577,49,37,0.233333
26578,48,37,0.233333
26579,19,37,0.233333
26580,22,37,0.233333
26581,34,37,0.233333
26582,46,37,0.233333
26583,56,37,0.233333
26584,11,37,0.233333
26585,23,37,0.233333
26586,12,46,0.233333
26587,24,46,0.233333
26588,0,46,0.233333
26589,32,46,0.233333
26590,54,46,0.233333
26591,49,46,0.233333
26592,9,46,0.233333
26593,33,46,0.233333
26594,3,48,0.233333
26595,24,48,0.233333
26596,0,48,0.233333
26597,2,48,0.233333
26598,8,48,0.233333
26599,18,48,0.233333
26600,49,48,0.233333
26601,9,48,0.233333
26602,19,48,0.233333
26603,22,48,0.233333
26604,56,48,0.233333
26605,11,48,0.233333
26606,21,48,0.233333
26607,23,48,0.233333
26608,37,48,0.233333
26609,3,53,0.233333
26610,49,53,0.233333
26611,22,53,0.233333
26612,46,53,0.233333
26613,37,53,0.233333
26614,3,54,0.233333
26615,12,54,0.233333
26616,24,54,0.233333
26617,0,54,0.233333
26618,18,54,0.233333
26619,32,54,0.233333
26620,49,54,0.233333
26621,48,54,0.233333
26622,9,54,0.233333
26623,19,54,0.233333
26624,22,54,0.233333
26625,33,54,0.233333
26626,34,54,0.233333
26627,46,54,0.233333
26628,16,54,0.233333
26629,56,54,0.233333
26630,11,54,0.233333
26631,37,54,0.233333
26632,3,55,0.233333
26633,12,55,0.233333
26634,32,55,0.233333
26635,48,55,0.233333
26636,9,55,0.233333
26637,16,55,0.233333
26638,56,55,0.233333
26639,3,56,0.233333
26640,24,56,0.233333
26641,0,56,0.233333
26642,2,56,0.233333
26643,8,56,0.233333
26644,18,56,0.233333
26645,32,56,0.233333
26646,54,56,0.233333
26647,1,56,0.233333
26648,49,56,0.233333
26649,48,56,0.233333
26650,9,56,0.233333
26651,19,56,0.233333
26652,22,56,0.233333
26653,33,56,0.233333
26654,34,56,0.233333
26655,46,56,0.233333
26656,6,56,0.233333
26657,16,56,0.233333
26658,56,56,0.000000
26659,11,56,0.233333
26660,21,56,0.233333
26661,23,56,0.233333
26662,37,56,0.233333
26663,55,56,0.233333
26664,3,0,0.216667
26665,12,0,0.216667
26666,24,0,0.216667
26667,2,0,0.216667
26668,8,0,0.216667
26669,18,0,0.216667
26670,32,0,0.216667
26671,54,0,0.216667
26672,1,0,0.216667
26673,48,0,0.216667
26674,9,0,0.216667
26675,19,0,0.216667
26676,22,0,0.216667
26677,34,0,0.216667
26678,46,0,0.216667
26679,6,0,0.216667
26680,16,0,0.216667
26681,56,0,0.216667
26682,21,0,0.216667
26683,55,0,0.216667
26684,3,2,0.216667
26685,24,2,0.216667
26686,8,2,0.216667
26687,18,2,0.216667
26688,32,2,0.216667
26689,1,2,0.216667
26690,48,2,0.216667
26691,34,2,0.216667
26692,16,2,0.216667
26693,56,2,0.216667
26694,11,2,0.216667
26695,21,2,0.216667
26696,55,2,0.216667
26697,0,3,0.216667
26698,2,3,0.216667
26699,8,3,0.216667
26700,18,3,0.216667
26701,32,3,0.216667
26702,54,3,0.216667
26703,1,3,0.216667
26704,48,3,0.216667
26705,9,3,0.216667
26706,19,3,0.216667
26707,22,3,0.216667
26708,33,3,0.216667
26709,6,3,0.216667
26710,16,3,0.216667
26711,56,3,0.216667
26712,11,3,0.216667
26713,21,3,0.216667
26714,3,6,0.216667
26715,0,6,0.216667
26716,8,6,0.216667
26717,48,6,0.216667
26718,11,6,0.216667
26719,21,6,0.216667
26720,3,8,0.216667
26721,24,8,0.216667
26722,0,8,0.216667
26723,2,8,0.216667
26724,1,8,0.216667
26725,48,8,0.216667
26726,9,8,0.216667
26727,22,8,0.216667
26728,6,8,0.216667
26729,56,8,0.216667
26730,11,8,0.216667
26731,3,9,0.216667
26732,12,9,0.216667
26733,24,9,0.216667
26734,0,9,0.216667
26735,18,9,0.216667
26736,54,9,0.216667
26737,48,9,0.216667
26738,3,11,0.216667
26739,24,11,0.216667
26740,0,11,0.216667
26741,2,11,0.216667
26742,8,11,0.216667
26743,32,11,0.216667
26744,48,11,0.216667
26745,33,11,0.216667
26746,6,11,0.216667
26747,56,11,0.216667
26748,21,11,0.216667
26749,55,11,0.216667
26750,24,12,0.216667
26751,0,12,0.216667
26752,18,12,0.216667
26753,54,12,0.216667
26754,48,12,0.216667
26755,9,12,0.216667
26756,19,12,0.216667
26757,22,12,0.216667
26758,11,12,0.216667
26759,37,12,0.216667
26760,55,12,0.216667
26761,12,16,0.216667
26762,24,16,0.216667
26763,18,16,0.216667
26764,49,16,0.216667
26765,34,16,0.216667
26766,11,16,0.216667
26767,55,16,0.216667
26768,3,18,0.216667
26769,12,18,0.216667
26770,24,18,0.216667
26771,0,18,0.216667
26772,2,18,0.216667
26773,8,18,0.216667
26774,32,18,0.216667
26775,54,18,0.216667
26776,49,18,0.216667
26777,48,18,0.216667
26778,9,18,0.216667
26779,19,18,0.216667
26780,22,18,0.216667
26781,34,18,0.216667
26782,16,18,0.216667
26783,56,18,0.216667
26784,11,18,0.216667
26785,21,18,0.216667
26786,23,18,0.216667
26787,55,18,0.216667
26788,3,19,0.216667
26789,12,19,0.216667
26790,24,19,0.216667
26791,18,19,0.216667
26792,32,19,0.216667
26793,54,19,0.216667
26794,49,19,0.216667
26795,22,19,0.216667
26796,34,19,0.216667
26797,3,21,0.216667
26798,2,21,0.216667
26799,8,21,0.216667
26800,18,21,0.216667
26801,32,21,0.216667
26802,48,21,0.216667
26803,34,21,0.216667
26804,6,21,0.216667
26805,11,21,0.216667
26806,55,21,0.216667
26807,12,22,0.216667
26808,24,22,0.216667
26809,0,22,0.216667
26810,2,22,0.216667
26811,18,22,0.216667
26812,54,22,0.216667
26813,48,22,0.216667
26814,9,22,0.216667
26815,19,22,0.216667
26816,33,22,0.216667
26817,34,22,0.216667
26818,16,22,0.216667
26819,56,22,0.216667
26820,55,22,0.216667
26821,3,23,0.216667
26822,2,23,0.216667
26823,18,23,0.216667
26824,32,23,0.216667
26825,48,23,0.216667
26826,56,23,0.216667
26827,11,23,0.216667
26828,21,23,0.216667
26829,3,24,0.216667
26830,12,24,0.216667
26831,24,24,0.000000
26832,0,24,0.216667
26833,2,24,0.216667
26834,8,24,0.216667
26835,18,24,0.216667
26836,32,24,0.216667
26837,54,24,0.216667
26838,49,24,0.216667
26839,48,24,0.216667
26840,19,24,0.216667
26841,22,24,0.216667
26842,33,24,0.216667
26843,34,24,0.216667
26844,46,24,0.216667
26845,6,24,0.216667
26846,16,24,0.216667
26847,56,24,0.216667
26848,11,24,0.216667
26849,37,24,0.216667
26850,24,32,0.216667
26851,54,32,0.216667
26852,49,32,0.216667
26853,48,32,0.216667
26854,22,32,0.216667
26855,46,32,0.216667
26856,56,32,0.216667
26857,37,32,0.216667
26858,55,32,0.216667
26859,0,33,0.216667
26860,32,33,0.216667
26861,54,33,0.216667
26862,19,33,0.216667
26863,22,33,0.216667
26864,34,33,0.216667
26865,24,34,0.216667
26866,8,34,0.216667
26867,54,34,0.216667
26868,49,34,0.216667
26869,48,34,0.216667
26870,33,34,0.216667
26871,46,34,0.216667
26872,56,34,0.216667
26873,37,34,0.216667
26874,12,37,0.216667
26875,24,37,0.216667
26876,0,37,0.216667
