Time,Subsystem 0,Subsystem 1,Subsystem 2,Subsystem 3,Subsystem 4,Subsystem 5,Subsystem 6,Subsystem 7,Subsystem 8,Subsystem 9,Subsystem 10,Subsystem 11,Subsystem 12,Subsystem 13,Subsystem 14,Subsystem 15,Subsystem 16,Subsystem 17,Subsystem 18,Subsystem 19,Subsystem 20,Subsystem 21,Subsystem 22,Subsystem 23,Subsystem 24,Subsystem 25,Subsystem 26,Subsystem 27,Subsystem 28,Subsystem 29,Subsystem 30,Subsystem 31,Subsystem 32,Subsystem 33,Subsystem 34,Subsystem 35,Subsystem 36,Subsystem 37,Subsystem 38,Subsystem 39,Subsystem 40,Subsystem 41,Subsystem 42,Subsystem 43,Subsystem 44,Subsystem 45,Subsystem 46,Subsystem 47,Subsystem 48,Subsystem 49,Subsystem 50,Subsystem 51,Subsystem 52,Subsystem 53,Subsystem 54,Subsystem 55,Subsystem 56,Subsystem 57,Subsystem 58,Subsystem 59,Subsystem 60,Subsystem 61,Subsystem 62,Subsystem 63,Subsystem 64,Subsystem 65,Subsystem 66,Subsystem 67,Subsystem 68,Subsystem 69,Subsystem 70,Subsystem 71,Subsystem 72,Subsystem 73,Subsystem 74,Subsystem 75,Subsystem 76,Subsystem 77,Subsystem 78,Subsystem 79,Subsystem 80,Subsystem 81,Subsystem 82,Subsystem 83,Subsystem 84,Subsystem 85,Subsystem 86,Subsystem 87,Subsystem 88,Subsystem 89,Subsystem 90,Subsystem 91,Subsystem 92,Subsystem 93,Subsystem 94,Subsystem 95,Subsystem 96,Subsystem 97,Subsystem 98,Subsystem 99,Subsystem 100,Subsystem 101,Subsystem 102,Subsystem 103,Subsystem 104,Subsystem 105,Subsystem 106,Subsystem 107,Subsystem 108,Subsystem 109,Subsystem 110,Subsystem 111,Subsystem 112,Subsystem 113,Subsystem 114,Subsystem 115,Subsystem 116,Subsystem 117,Subsystem 118,Subsystem 119,Subsystem 120,Subsystem 121,Subsystem 122,Subsystem 123,Subsystem 124,Subsystem 125,Subsystem 126,Subsystem 127,Subsystem 128,Subsystem 129,Subsystem 130,Subsystem 131,Subsystem 132,Subsystem 133,Subsystem 134,Subsystem 135,Subsystem 136
481,0.132150,0.077778,0.048971,0.000000,0.143853,0.117567,0.202546,0.136291,0.152778,0.108179,0.059774,0.131070,0.021811,0.081667,0.148066,0.180719,0.069856,0.108025,0.246401,0.113131,0.146815,0.137140,0.050720,0.044753,0.001543,0.000000,0.269865,0.051557,0.068956,0.013323,0.099383,0.014506,0.092193,0.189863,0.023840,0.057737,0.074383,0.087654,0.101111,0.105720,0.054012,0.091317,0.059198,0.179141,0.088220,0.091389,0.225231,0.219588,0.239815,0.000000,0.018519,0.065932,0.176512,0.183750,0.311442,0.138681,0.296960,0.113642,0.157356,0.158616,0.035648,0.127829,0.106944,0.214429,0.042490,0.236214,0.018904,0.039429,0.003601,0.401132,0.079398,0.034298,0.000282,0.337319,0.041162,0.086911,0.000000,0.000000,0.119136,0.069856,0.146914,0.085520,0.141692,0.280432,0.117315,0.166358,0.164738,-0.000000,0.000000,0.027816,0.005671,0.000000,0.000000,0.139382,0.021335,0.000000,0.000000,0.095302,0.123148,0.220621,0.093549,0.124228,0.074897,0.103704,0.137191,-0.000000,0.029887,0.023333,0.029491,0.103611,0.064167,0.064506,0.068673,0.129270,0.391273,0.290226,0.074897,0.152315,0.197441,0.022505,0.010622,0.093960,0.128189,0.030247,-0.000000,0.026286,0.258179,0.009722,0.139352,0.096862,0.075347,0.024306,0.106764,0.087140,0.147724,0.009722,0.046343
482,0.132150,0.108925,0.048971,0.000000,0.143853,0.121168,0.202546,0.149974,0.174691,0.152469,0.080967,0.128909,0.029424,0.123292,0.144033,0.172582,0.102119,0.159336,0.245284,0.115685,0.141611,0.133539,0.067490,0.043621,0.001235,0.000000,0.271535,0.073260,0.068956,0.020885,0.160185,0.014198,0.117449,0.194109,0.023542,0.057737,0.075309,0.150617,0.148930,0.102984,0.055204,0.087284,0.064815,0.182382,0.088220,0.121636,0.221775,0.216012,0.240597,0.000000,0.018519,0.066007,0.172299,0.175540,0.313384,0.133429,0.298040,0.130494,0.157356,0.175900,0.036008,0.136111,0.163927,0.183912,0.042490,0.257819,0.017284,0.039429,0.003601,0.404012,0.069406,0.034838,0.000282,0.317311,0.038258,0.071591,0.000000,0.000000,0.221914,0.116667,0.142833,0.101543,0.141692,0.319969,0.113642,0.146644,0.190664,-0.000000,0.000000,0.027816,0.005131,0.000000,0.000000,0.132625,0.019174,0.000000,0.000000,0.144273,0.119907,0.246753,0.163333,0.223251,0.072377,0.163477,0.184568,-0.000000,0.029887,0.023333,0.018796,0.195278,0.106296,0.124383,0.120525,0.231173,0.381338,0.473148,0.118827,0.231173,0.195593,0.021785,0.010262,0.088220,0.176800,0.030247,-0.000000,0.027726,0.258179,0.009722,0.138272,0.096862,0.085069,0.024306,0.158616,0.087140,0.141242,0.009722,0.044074
483,0.132150,0.136291,0.048971,0.000000,0.143853,0.123868,0.202546,0.161497,0.185648,0.192284,0.101646,0.125000,0.037140,0.161173,0.141008,0.168519,0.131646,0.205067,0.242530,0.118238,0.144360,0.132202,0.082922,0.042901,0.001543,0.000000,0.272811,0.093687,0.068956,0.027186,0.209259,0.016049,0.142034,0.198579,0.023244,0.057737,0.075309,0.195679,0.193004,0.100823,0.055949,0.085988,0.070000,0.187423,0.088220,0.149290,0.211296,0.212213,0.239815,0.000000,0.018519,0.066081,0.167654,0.177809,0.313573,0.128289,0.295664,0.147346,0.157356,0.189223,0.041409,0.144033,0.211458,0.158256,0.041049,0.278704,0.015664,0.038889,0.003601,0.396811,0.072106,0.032677,0.000845,0.294485,0.035606,0.061279,0.000000,0.000000,0.302160,0.128189,0.136351,0.117027,0.141692,0.351728,0.106944,0.178241,0.211188,-0.000000,0.000000,0.028356,0.004591,0.000000,0.000000,0.125869,0.020255,0.000000,0.000000,0.184122,0.119691,0.273789,0.225340,0.315072,0.067695,0.211728,0.229630,-0.000000,0.020525,0.023333,0.015556,0.265556,0.128981,0.167438,0.170525,0.313632,0.357442,0.549660,0.147634,0.308951,0.190814,0.020705,0.009902,0.084619,0.208488,0.030247,-0.000000,0.032767,0.258179,0.009722,0.136831,0.096862,0.091821,0.024306,0.205607,0.087140,0.135031,0.009722,0.043426
484,0.132150,0.161317,0.048971,0.000000,0.143853,0.126749,0.202546,0.170859,0.196605,0.227623,0.120267,0.122634,0.044753,0.195885,0.135391,0.168663,0.159156,0.244136,0.240410,0.120398,0.139941,0.129835,0.096708,0.042387,0.001235,0.000000,0.272713,0.112738,0.068956,0.032767,0.247531,0.020062,0.164272,0.201038,0.022946,0.057737,0.082099,0.227469,0.232757,0.098663,0.057886,0.082963,0.074609,0.189943,0.088220,0.174892,0.213133,0.209642,0.243167,0.000000,0.018519,0.066156,0.163117,0.172083,0.313393,0.123595,0.295664,0.163225,0.157356,0.201106,0.045370,0.156636,0.249537,0.158526,0.041770,0.299949,0.015123,0.038349,0.003601,0.398611,0.063465,0.029977,0.000845,0.272222,0.033081,0.052146,0.000000,0.000000,0.365741,0.158436,0.145953,0.132510,0.141692,0.377222,0.103272,0.193364,0.228742,-0.000000,0.000000,0.028897,0.004321,0.000000,0.000000,0.125866,0.019444,0.000000,0.000000,0.218930,0.119475,0.298020,0.277623,0.370165,0.064815,0.253138,0.267901,0.016564,0.028086,0.023333,0.031759,0.324722,0.141944,0.207870,0.218210,0.379167,0.323412,0.591719,0.159156,0.369084,0.188637,0.020705,0.009722,0.086780,0.231173,0.030247,-0.000000,0.041770,0.258179,0.014403,0.135031,0.096862,0.095872,0.024306,0.247377,0.087140,0.129630,0.009722,0.041481
485,0.132150,0.183102,0.048971,0.000000,0.143853,0.129090,0.202546,0.182742,0.207562,0.265741,0.137654,0.119856,0.052160,0.228724,0.131070,0.173848,0.191276,0.279604,0.238524,0.121577,0.141905,0.128909,0.108436,0.041358,0.001543,0.000000,0.273990,0.130710,0.068956,0.037269,0.275617,0.025000,0.184834,0.204390,0.023840,0.057737,0.094753,0.249074,0.270782,0.096934,0.058184,0.085844,0.078930,0.193184,0.088220,0.198873,0.215185,0.205843,0.241379,0.000000,0.018519,0.066081,0.159552,0.169599,0.312481,0.119237,0.295123,0.174568,0.157356,0.212269,0.049691,0.169959,0.281674,0.139892,0.031687,0.317953,0.015123,0.037539,0.003601,0.389969,0.071026,0.029437,0.001127,0.251369,0.030808,0.045370,0.000000,0.000000,0.420988,0.164198,0.139952,0.151595,0.141692,0.401636,0.102623,0.216860,0.241435,-0.000000,0.000000,0.029707,0.005941,0.000000,0.000000,0.119244,0.017014,0.000000,0.000000,0.244376,0.124012,0.320505,0.328395,0.412654,0.056173,0.287706,0.308333,0.036728,0.028086,0.023333,0.039537,0.382222,0.165926,0.247840,0.257870,0.434619,0.291834,0.578880,0.167078,0.420576,0.188323,0.021065,0.009542,0.089300,0.243776,0.029887,-0.000000,0.061214,0.258179,0.022325,0.133591,0.096862,0.099383,0.024306,0.284645,0.087140,0.125849,0.009722,0.039861
486,0.132150,0.202366,0.048971,0.000000,0.143853,0.131430,0.202546,0.197145,0.218519,0.290278,0.154012,0.116564,0.059156,0.266173,0.127757,0.177305,0.219650,0.315072,0.237273,0.123934,0.140039,0.130041,0.118519,0.041152,0.001235,0.000000,0.276445,0.147503,0.068956,0.040689,0.299691,0.032099,0.202826,0.206960,0.025255,0.057737,0.107099,0.263580,0.303909,0.094774,0.058706,0.085412,0.083251,0.195165,0.088220,0.222315,0.217346,0.202714,0.240150,0.000000,0.018519,0.066007,0.156744,0.169599,0.311040,0.114655,0.293935,0.187315,0.157356,0.219110,0.053292,0.184002,0.310571,0.120988,0.038529,0.329835,0.014853,0.036728,0.004321,0.395730,0.064545,0.027546,0.001127,0.230233,0.028662,0.037416,0.000000,0.000000,0.467284,0.169239,0.139712,0.171219,0.141692,0.422160,0.104784,0.235224,0.252508,-0.000000,0.000000,0.030517,0.008102,0.000000,0.000000,0.111948,0.021335,0.000000,0.000000,0.268621,0.122284,0.336745,0.369012,0.447582,0.057973,0.316512,0.341358,0.068056,0.015484,0.023333,0.049907,0.423611,0.162685,0.284722,0.298148,0.475309,0.264141,0.478086,0.175000,0.445062,0.188323,0.022685,0.009542,0.099383,0.244496,0.030607,-0.000000,0.088220,0.258179,0.030607,0.131070,0.096862,0.101813,0.024306,0.317953,0.087140,0.123148,0.010532,0.038889
487,0.132150,0.219110,0.048971,0.000000,0.143853,0.133050,0.202546,0.211548,0.229475,0.310802,0.169753,0.113786,0.065947,0.290802,0.124877,0.172984,0.248025,0.353421,0.237052,0.126291,0.139745,0.128807,0.127058,0.040329,0.001543,0.000000,0.277329,0.163314,0.068956,0.043390,0.311728,0.039506,0.218582,0.209978,0.027565,0.057737,0.121914,0.270679,0.335741,0.098374,0.058482,0.088868,0.086852,0.198225,0.088220,0.244136,0.216481,0.199920,0.239591,0.000000,0.018519,0.066305,0.155448,0.168843,0.307649,0.109962,0.290046,0.197253,0.157356,0.226492,0.053292,0.200566,0.333526,0.109645,0.038529,0.341718,0.014313,0.035918,0.004321,0.391770,0.070216,0.025386,0.001691,0.210225,0.026515,0.032997,0.000000,0.000000,0.501852,0.175000,0.144513,0.188683,0.141692,0.433179,0.109753,0.246026,0.261150,-0.000000,0.000000,0.031327,0.013233,0.000000,0.000000,0.111649,0.020255,0.000000,0.000000,0.293587,0.121204,0.340345,0.401420,0.476749,0.050772,0.339918,0.371142,0.089300,0.015484,-0.000000,0.071296,0.458056,0.158148,0.327623,0.333488,0.504115,0.250036,0.390741,0.178601,0.477469,0.188323,0.025206,0.009542,0.109105,0.242335,0.030607,-0.000000,0.120267,0.258179,0.040689,0.132150,0.096862,0.103974,0.024306,0.347119,0.087140,0.120177,0.012153,0.037269
488,0.132150,0.232793,0.048971,0.000000,0.143853,0.135391,0.202546,0.225412,0.240278,0.327469,0.184568,0.111728,0.072325,0.313416,0.122284,0.173704,0.268477,0.389069,0.236922,0.128255,0.138959,0.129733,0.135391,0.039609,0.001235,0.000000,0.278114,0.180107,0.068956,0.045550,0.320988,0.047222,0.231210,0.214001,0.030321,0.057737,0.138889,0.274383,0.362531,0.096934,0.058035,0.120412,0.090453,0.199846,0.088220,0.265309,0.216590,0.193662,0.237803,0.000000,0.018519,0.066230,0.155448,0.165170,0.304897,0.105380,0.289506,0.209352,0.157356,0.230993,0.055453,0.214969,0.352160,0.174730,0.050051,0.343158,0.013233,0.035378,0.004321,0.377006,0.063735,0.024306,0.001691,0.192190,0.024621,0.029756,0.000000,0.000000,0.537963,0.180761,0.150274,0.207047,0.141692,0.439012,0.118827,0.252778,0.266011,-0.000000,0.000000,0.032137,0.018904,0.000000,0.000000,0.104355,0.026736,0.000000,0.000000,0.322634,0.119907,0.337119,0.431019,0.493313,0.056893,0.359722,0.396451,0.115586,0.015484,0.002593,0.083611,0.500833,0.174352,0.353241,0.362963,0.525000,0.226852,0.318827,0.180041,0.491872,0.188323,0.026826,0.010802,0.123148,0.238014,0.028086,-0.000000,0.151595,0.258179,0.054012,0.131430,0.096862,0.105054,0.025116,0.373585,0.087140,0.118557,0.012153,0.035000
489,0.132150,0.242876,0.048971,0.000000,0.143853,0.140432,0.202546,0.226492,0.250926,0.341512,0.198354,0.108333,0.079115,0.333868,0.120412,0.168663,0.286770,0.414815,0.236754,0.128746,0.137682,0.130247,0.141770,0.039198,0.001543,0.000000,0.279980,0.195819,0.068956,0.046991,0.322531,0.054630,0.241491,0.215342,0.033525,0.057737,0.158642,0.272531,0.377654,0.099239,0.057588,0.146193,0.093189,0.201466,0.088220,0.283673,0.210432,0.185057,0.235792,0.000000,0.018519,0.066156,0.155664,0.159552,0.301010,0.100575,0.285401,0.216806,0.157356,0.234594,0.055093,0.231533,0.368904,0.224691,0.042850,0.346759,0.012693,0.034838,0.004321,0.366924,0.070216,0.024306,0.002254,0.173309,0.023232,0.025042,0.000000,0.000000,0.558642,0.187243,0.155316,0.218750,0.141692,0.451111,0.130062,0.261690,0.268711,-0.000000,0.000000,0.031057,0.024035,0.000000,0.000000,0.102172,0.021605,0.000000,0.000000,0.346399,0.117099,0.332436,0.457809,0.508796,0.050051,0.368724,0.421759,0.157716,0.015484,0.008750,0.091065,0.541389,0.166574,0.382716,0.387654,0.540305,0.216512,0.281173,0.196605,0.498354,0.188323,0.028627,0.011703,0.143673,0.233693,0.028086,-0.000000,0.178961,0.258179,0.068416,0.128909,0.096862,0.106404,0.025926,0.395730,0.087140,0.117477,0.015394,0.032407
490,0.132150,0.249357,0.048971,0.000000,0.143853,0.140972,0.202546,0.225952,0.253858,0.352778,0.212757,0.106173,0.084774,0.360226,0.119835,0.183498,0.307366,0.437680,0.236754,0.128844,0.136700,0.129733,0.147428,0.038992,0.001235,0.000000,0.281257,0.209764,0.068956,0.048071,0.320679,0.062654,0.251213,0.217130,0.037399,0.057737,0.177778,0.270679,0.384568,0.097222,0.056992,0.171399,0.095638,0.202906,0.088220,0.301065,0.212809,0.177123,0.233333,0.000000,0.018519,0.066454,0.150910,0.153935,0.296884,0.095993,0.283241,0.222531,0.157356,0.235134,0.056173,0.247737,0.385108,0.254668,0.047171,0.343158,0.012423,0.034568,0.004321,0.352881,0.070216,0.023765,0.002254,0.157810,0.021717,0.022980,0.000000,0.000000,0.575073,0.194444,0.162757,0.228472,0.141692,0.463858,0.144969,0.277353,0.271952,-0.000000,0.000000,0.030517,0.027276,0.000000,0.000000,0.096890,0.022145,0.000000,0.000000,0.367044,0.114290,0.331175,0.479630,0.524058,0.051852,0.369084,0.448302,0.202726,0.017284,0.009074,0.099815,0.560000,0.157500,0.395370,0.409414,0.548846,0.196605,0.231790,0.196605,0.498354,0.188323,0.030607,0.012603,0.162397,0.226132,0.026286,-0.000000,0.211008,0.258179,0.077418,0.125669,0.096862,0.107755,0.024846,0.410134,0.087140,0.116667,0.018634,0.032083
491,0.132150,0.253858,0.048971,0.000000,0.143853,0.146013,0.202546,0.224331,0.256019,0.358796,0.224486,0.104527,0.091564,0.380103,0.119979,0.184362,0.325802,0.463426,0.236754,0.128942,0.137093,0.129115,0.152469,0.038786,0.001543,0.000000,0.284301,0.223120,0.068956,0.048971,0.316667,0.071605,0.259706,0.208190,0.040528,0.057737,0.200000,0.266667,0.386008,0.095350,0.056471,0.192716,0.097798,0.203627,0.088220,0.318025,0.213349,0.173324,0.231881,0.000000,0.018519,0.066379,0.147562,0.158688,0.294446,0.091746,0.280324,0.227608,0.157356,0.240895,0.057253,0.263580,0.396451,0.281134,0.058333,0.333076,0.011343,0.033758,0.004321,0.335237,0.081559,0.022685,0.002818,0.142311,0.020076,0.019739,0.000000,0.000000,0.590048,0.201646,0.173080,0.232973,0.141692,0.485031,0.160957,0.286535,0.270332,-0.000000,0.000000,0.030787,0.028627,0.000000,0.000000,0.090943,0.021605,0.000000,0.000000,0.396331,0.109753,0.328262,0.498426,0.525493,0.048971,0.364403,0.467593,0.229012,0.020165,0.013935,0.107917,0.580000,0.147130,0.404938,0.432870,0.554772,0.182870,0.193827,0.196605,0.497994,0.188323,0.033308,0.013323,0.184002,0.214969,0.025566,-0.000000,0.247016,0.258179,0.078858,0.123148,0.096862,0.107755,0.026466,0.411934,0.087140,0.117477,0.022415,0.029815
492,0.132150,0.256199,0.048971,0.000000,0.143853,0.146013,0.202546,0.221811,0.256790,0.357407,0.235700,0.102572,0.096914,0.396523,0.112346,0.203519,0.346255,0.476569,0.236754,0.128942,0.136995,0.130041,0.156996,0.038786,0.001235,0.000000,0.285283,0.235592,0.068956,0.049331,0.312963,0.080247,0.264847,0.198244,0.043657,0.057737,0.220370,0.258951,0.383416,0.094486,0.056024,0.214609,0.099671,0.203627,0.088220,0.333688,0.206435,0.166954,0.228975,0.000000,0.018519,0.066305,0.144105,0.164846,0.290840,0.088170,0.277731,0.229877,0.157356,0.245036,0.057973,0.289866,0.406713,0.305980,0.047531,0.325154,0.011073,0.032948,0.004321,0.322274,0.084799,0.022685,0.002818,0.128502,0.018687,0.017088,0.000000,0.000000,0.600176,0.209568,0.180281,0.241615,0.141692,0.492377,0.182346,0.297338,0.266821,-0.000000,0.000000,0.031327,0.029437,0.000000,0.000000,0.086613,0.020525,0.000000,0.000000,0.419136,0.102191,0.326445,0.513913,0.518548,0.052932,0.360442,0.484105,0.266461,0.021605,0.029167,0.119259,0.593611,0.132222,0.415123,0.448611,0.561342,0.168056,0.160802,0.197325,0.500154,0.188323,0.036908,0.014043,0.199486,0.204887,0.024126,-0.000000,0.285545,0.258179,0.078138,0.120628,0.096862,0.104784,0.028086,0.407613,0.087140,0.118557,0.026736,0.028194
493,0.132150,0.256199,0.048971,0.000000,0.143853,0.146013,0.202546,0.218570,0.255247,0.350926,0.242695,0.100720,0.101955,0.416399,0.106440,0.216337,0.364835,0.489712,0.236754,0.129531,0.137388,0.128807,0.160905,0.039198,0.001543,0.000000,0.286658,0.246984,0.068956,0.049871,0.304012,0.089198,0.268311,0.201149,0.047233,0.057290,0.236111,0.249691,0.378519,0.093333,0.055651,0.233765,0.101111,0.203987,0.088220,0.349244,0.204275,0.160249,0.224393,0.000000,0.020370,0.066379,0.144213,0.171543,0.288308,0.084371,0.275679,0.231497,0.157356,0.250077,0.059414,0.303909,0.416165,0.322184,0.048611,0.316512,0.011073,0.032407,0.004321,0.304630,0.108025,0.020525,0.003382,0.118076,0.017424,0.015320,0.000000,0.000000,0.609488,0.209568,0.193004,0.248817,0.141692,0.500586,0.205679,0.309761,0.261420,-0.000000,0.000000,0.031867,0.029437,0.000000,0.000000,0.082404,0.025926,0.000000,0.000000,0.444342,0.097438,0.330736,0.513265,0.512173,0.050051,0.352881,0.502006,0.295988,0.034568,0.045694,0.132222,0.608333,0.125741,0.410648,0.469444,0.565113,0.156019,0.131173,0.199486,0.503395,0.188323,0.041229,0.014583,0.213169,0.194444,0.024126,-0.000000,0.317953,0.258179,0.076698,0.117387,0.096862,0.102353,0.030517,0.397891,0.087140,0.120177,0.032677,0.028519
494,0.132150,0.254938,0.048971,0.000000,0.143853,0.146013,0.202546,0.214789,0.252469,0.343519,0.247119,0.099074,0.106996,0.427490,0.100823,0.227716,0.375350,0.505556,0.236754,0.130612,0.137682,0.129733,0.164403,0.039918,0.001235,0.000000,0.287149,0.257884,0.068956,0.050051,0.297531,0.101235,0.270769,0.198579,0.049766,0.056843,0.247531,0.240123,0.372037,0.092037,0.055279,0.247881,0.102695,0.203447,0.088220,0.363611,0.204707,0.157232,0.220370,0.000000,0.020370,0.066454,0.146590,0.176728,0.285505,0.081130,0.272546,0.234090,0.157356,0.256559,0.060134,0.312191,0.424807,0.328665,0.050051,0.308230,0.010262,0.031867,0.004321,0.284825,0.118017,0.017284,0.003382,0.105676,0.016162,0.013258,0.000000,0.000000,0.635988,0.207407,0.210048,0.250617,0.141692,0.509012,0.232469,0.319483,0.256019,-0.000000,0.000000,0.032407,0.028897,0.000000,0.000000,0.079803,0.019444,0.000000,0.000000,0.464986,0.091821,0.335812,0.502963,0.506636,0.061934,0.347840,0.525309,0.322634,0.036368,0.067407,0.134491,0.620000,0.115370,0.409919,0.483796,0.566766,0.150000,0.128395,0.203086,0.497274,0.188323,0.046451,0.015123,0.231893,0.183642,0.022685,-0.000000,0.348920,0.258179,0.074537,0.114506,0.096862,0.099653,0.028356,0.385288,0.087140,0.121798,0.036728,0.026898
495,0.132150,0.252418,0.048971,0.000000,0.143853,0.146013,0.202546,0.210648,0.247840,0.344136,0.249691,0.097737,0.111523,0.441461,0.095638,0.241687,0.385864,0.519008,0.236754,0.131987,0.138566,0.129835,0.167490,0.040844,0.001852,0.000000,0.289997,0.268589,0.068956,0.049691,0.291667,0.113889,0.271775,0.189527,0.051628,0.056396,0.257407,0.230556,0.364835,0.091029,0.054757,0.262284,0.103560,0.202186,0.088220,0.377330,0.200710,0.150750,0.216906,0.000000,0.020370,0.066826,0.148426,0.179105,0.283011,0.077443,0.270170,0.235170,0.157356,0.265021,0.060134,0.324074,0.431019,0.333256,0.050412,0.289866,0.009992,0.031327,0.004321,0.268981,0.126929,0.021335,0.003382,0.093277,0.015025,0.011195,0.000000,0.000000,0.639086,0.201646,0.227572,0.247917,0.141692,0.528805,0.258611,0.331636,0.250617,-0.000000,0.000000,0.032948,0.027816,0.000000,0.000000,0.077853,0.024846,0.000000,0.000000,0.489712,0.085772,0.340219,0.491728,0.502675,0.047531,0.340998,0.545179,0.347119,0.044650,0.088472,0.133194,0.622222,0.104352,0.409292,0.501080,0.572020,0.138272,0.104630,0.207407,0.496193,0.188323,0.051492,0.016564,0.238374,0.172840,0.019805,-0.000000,0.378447,0.258179,0.069856,0.111986,0.096862,0.098843,0.030517,0.370885,0.087140,0.120177,0.039969,0.027546
496,0.132150,0.249537,0.048971,0.000000,0.143853,0.146013,0.202546,0.206147,0.242747,0.332870,0.250720,0.095988,0.115123,0.448230,0.091605,0.256091,0.391914,0.526985,0.236754,0.133558,0.139843,0.129835,0.169856,0.042078,0.001852,0.000000,0.290095,0.277329,0.068956,0.049691,0.281790,0.126543,0.273004,0.180476,0.052746,0.055949,0.266667,0.221296,0.358786,0.090021,0.054310,0.277119,0.104280,0.200206,0.088220,0.390509,0.200062,0.146839,0.212213,0.000000,0.020370,0.067124,0.150694,0.185262,0.280827,0.073755,0.267685,0.232469,0.157356,0.274923,0.060134,0.328755,0.436690,0.338927,0.051132,0.269342,0.009722,0.031057,0.003601,0.249537,0.135571,0.020255,0.003382,0.082287,0.014015,0.010606,0.000000,0.000000,0.639361,0.195885,0.247257,0.247557,0.141692,0.540177,0.276111,0.341358,0.248187,-0.000000,0.000000,0.033488,0.026736,0.000000,0.000000,0.077105,0.020255,0.000000,0.000000,0.506036,0.081667,0.344815,0.472068,0.499794,0.047171,0.335957,0.563834,0.369444,0.060134,0.111481,0.132222,0.634722,0.095278,0.399398,0.516512,0.575322,0.127006,0.104012,0.205247,0.489352,0.188323,0.055993,0.018904,0.242335,0.164198,0.018004,-0.000000,0.403292,0.258179,0.069136,0.109825,0.096862,0.101273,0.027276,0.352521,0.087140,0.119637,0.043210,0.027546
497,0.132150,0.244676,0.048971,0.000000,0.143853,0.146013,0.202546,0.201646,0.238580,0.322531,0.250720,0.094033,0.117695,0.452551,0.087716,0.260988,0.404733,0.533088,0.236754,0.132969,0.136308,0.133745,0.171811,0.043519,0.001852,0.000000,0.289506,0.283712,0.068956,0.049691,0.273148,0.138580,0.274122,0.172989,0.053416,0.055502,0.274074,0.211420,0.351728,0.088868,0.053863,0.287634,0.104424,0.198045,0.088220,0.403040,0.201142,0.142928,0.208860,0.000000,0.020370,0.067571,0.152963,0.187423,0.278368,0.070291,0.261204,0.231821,0.157356,0.283205,0.059774,0.328364,0.441551,0.336227,0.051492,0.253138,0.009722,0.030787,0.003601,0.229012,0.146103,0.026736,0.003382,0.072987,0.013258,0.010606,0.000000,0.000000,0.624763,0.207407,0.259739,0.258899,0.141692,0.515710,0.299228,0.347029,0.246026,-0.000000,0.000000,0.034028,0.025386,0.000000,0.000000,0.082807,0.017554,0.000000,0.000000,0.525123,0.076698,0.349352,0.449599,0.491152,0.047891,0.331996,0.523730,0.388169,0.047171,0.091065,0.136435,0.631639,0.096574,0.365074,0.532253,0.578999,0.118673,0.104012,0.203807,0.483591,0.188323,0.059594,0.019805,0.256019,0.154835,0.016204,-0.000000,0.425977,0.258179,0.075257,0.108025,0.096862,0.105324,0.030247,0.336497,0.087140,0.122878,0.046721,0.027870
498,0.132150,0.241255,0.048971,0.000000,0.143853,0.146013,0.202546,0.196605,0.231636,0.318364,0.249588,0.093313,0.119547,0.454568,0.083395,0.265021,0.415103,0.539807,0.236754,0.132969,0.133165,0.132922,0.173251,0.045267,0.001852,0.000000,0.284891,0.290685,0.068956,0.049151,0.260802,0.150617,0.272669,0.182711,0.053267,0.055055,0.280247,0.202469,0.346687,0.087284,0.053416,0.297860,0.103848,0.195165,0.088220,0.414491,0.201682,0.137899,0.204949,0.000000,0.020370,0.067795,0.152423,0.187963,0.276916,0.067497,0.258611,0.229660,0.157356,0.292027,0.059414,0.327599,0.445872,0.314352,0.051852,0.250257,0.009992,0.030787,0.002881,0.207407,0.152045,0.022685,0.003382,0.064815,0.012374,0.007365,0.000000,0.000000,0.630323,0.193004,0.280864,0.273122,0.141692,0.500154,0.315432,0.355671,0.257909,-0.000000,0.000000,0.034028,0.024306,0.000000,0.000000,0.088284,0.014853,0.000000,0.000000,0.517209,0.072809,0.357130,0.432315,0.473868,0.043930,0.335957,0.442937,0.413014,0.047171,0.074213,0.130278,0.436204,0.116667,0.288661,0.541204,0.599984,0.118673,0.068519,0.208128,0.478549,0.188323,0.062834,0.020705,0.258899,0.148714,0.015123,0.000720,0.447582,0.258179,0.080298,0.106584,0.096862,0.110455,0.031327,0.319393,0.087140,0.121798,0.048881,0.027546
